Link,Car Name,Price,City,Registered In,Mileage,Fuel Type,Engine,Transmission
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 43lacs,Karachi,2017,"56,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 39lacs,Islamabad,2016,"295,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City  2020 1.3 i-VTEC for Sale,PKR 39.5lacs,Lahore,2020,"85,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Mazda RX8  2007 Base Grade for Sale,PKR 37lacs,Islamabad,2007,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC Prosmatec for Sale,PKR 30.5lacs,Islamabad,2011,"155,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City 5th (GM2) Generation 2017 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 36.25lacs,Karachi,2017,"90,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Suzuki Swift  2018 DLX Automatic 1.3 Navigation for Sale,PKR 28lacs,Karachi,2018,"139,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Yaris Sedan  2023 ATIV CVT 1.3 for Sale9.8/10,PKR 50lacs,Islamabad,2023,"11,237 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  2017 XLi VVTi for Sale,PKR 34lacs,Lahore,2017,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Suzuki Swift  2013 DLX 1.3 for Sale,PKR 21.85lacs,Lahore,2013,"126,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 32.2lacs,Lahore,2015,"141,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 38lacs,Karachi,2017,"85,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Suzuki Baleno  2001 GLi for Sale,PKR 10lacs,Lahore,2001,"95,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 32.9lacs,Islamabad,2015,"147,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla 9th (E120) Generation 2007 XLi for Sale,PKR 18lacs,Lahore,2007,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Yaris Sedan  2022 ATIV CVT 1.3 for Sale,PKR 43lacs,Karachi,2022,"49,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Cami  2000  for Sale,PKR 21.5lacs,Islamabad,2000,"150,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  1974  for Sale,PKR 5lacs,Karachi,1974,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Vitz  2005 F 1.3 for Sale,PKR 22.22lacs,Islamabad,2005,"150,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  2010  for Sale,PKR 22.3lacs,Karachi,2010,"140,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC Prosmatec for Sale,PKR 34.7lacs,Islamabad,2017,"120,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda Civic Reborn 2007 MXST (Hybrid) for Sale,PKR 27.85lacs,Karachi,2007,"75,000 km",Hybrid,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale,PKR 27.5lacs,Lahore,2011,"78,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Suzuki Baleno  2004 JXR for Sale,PKR 10.95lacs,Karachi,2004,"97,699 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=28,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 22.75lacs,Karachi,2010,"135,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Swift  2020 DLX 1.3 Navigation  for Sale8.4/10,PKR 30lacs,Karachi,2020,"64,539 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Proton Saga  2022 1.3L Standard A/T for Sale9.1/10,PKR 28lacs,Karachi,2022,"23,199 km",Petrol,1299 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City 6th Generation 2023  for Sale,PKR 30.95lacs,Lahore,2023,"82,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Swift  2019 DLX Automatic 1.3 Navigation for Sale,PKR 27.5lacs,Karachi,2019,"75,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 38.5lacs,Lahore,2017,"121,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 33.65lacs,Lahore,2015,"74,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,FAW V2  2020 VCT-i for Sale8.1/10,PKR 18lacs,Lahore,2020,"85,417 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 46lacs,Lahore,2016,"96,500 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,PKR 49.9lacs,Karachi,2025,50 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City  2006 i-DSI for Sale3/10,PKR 13lacs,Karachi,2006,"179,387 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Swift  2019 DLX Automatic 1.3 Navigation for Sale9/10,PKR 36lacs,Karachi,2019,"39,027 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City 5th (GM2) Generation 2020 1.3 i-VTEC for Sale,PKR 39.5lacs,Islamabad,2020,"74,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 35.25lacs,Lahore,2018,"88,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Yaris Sedan  2023 ATIV CVT 1.3 for Sale,PKR 52lacs,Lahore,2023,"30,200 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City  2017 Aspire Prosmatec 1.3 i-VTEC for Sale,PKR 36.9lacs,Lahore,2017,"88,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,FAW V2  2017 VCT-i for Sale,PKR 16lacs,Karachi,2017,"54,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Nissan Kicks  2020 XV Premium for Sale,PKR 66.5lacs,Karachi,2020,"51,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Daihatsu Charade  1988  for Sale,PKR 6.3lacs,Islamabad,1988,"85,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Swift  2017 DLX 1.3 Navigation  for Sale,PKR 24.85lacs,Lahore,2017,"90,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 43.5lacs,Karachi,2019,"82,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,FAW V2  2018 VCT-i for Sale,PKR 15.3lacs,Lahore,2018,"125,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Margalla  1995  for Sale,PKR 7.4lacs,Islamabad,1995,"786,875 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,PKR 49.9lacs,Karachi,2025,50 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2016 XLi VVTi for Sale,PKR 38lacs,Lahore,2016,"62,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Swift  2012 DLX Automatic 1.3 for Sale,PKR 23.25lacs,Islamabad,2012,"104,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,KIA Classic  2001 LX for Sale,PKR 4.9lacs,Islamabad,2001,"305,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale5.8/10,PKR 24lacs,Lahore,2011,"158,903 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Yaris Sedan  2024 GLI CVT 1.3 for Sale10/10,PKR 48lacs,Lahore,2024,"26,099 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2006 Assista X Package 1.3 for Sale,PKR 31.8lacs,Islamabad,2006,"185,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2017 XLi VVTi for Sale6.1/10,PKR 32lacs,Karachi,2017,"96,612 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Nissan Sunny  1998  for Sale,PKR 5.8lacs,Karachi,1998,"227,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Liana  2006 Eminent Automatic 1.3 for Sale,PKR 12lacs,Karachi,2006,"144,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 40.5lacs,Karachi,2018,"52,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 32.75lacs,Lahore,2019,"120,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 39lacs,Islamabad,2016,"97,218 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Toyota Corolla  2016 XLi VVTi for Sale8.2/10,PKR 36lacs,Lahore,2016,"81,092 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=29,Suzuki Swift  2020 DLX Automatic 1.3 Navigation for Sale7.5/10,PKR 31.5lacs,Islamabad,2020,"76,895 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi for Sale7.4/10,PKR 28lacs,Karachi,2014,"87,233 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2014 1.3 i-VTEC for Sale,PKR 32.25lacs,Islamabad,2014,"140,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Yaris Sedan  2023 GLI CVT 1.3 for Sale,PKR 45.25lacs,Karachi,2023,"17,125 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City  2006 i-DSI for Sale6.8/10,PKR 20.7lacs,Karachi,2006,"107,315 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2015 Aspire 1.3 i-VTEC for Sale4.7/10,PKR 29.5lacs,Lahore,2015,"109,712 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,Call,Lahore,2025,25 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2009 GLi 1.3 VVTi for Sale4.1/10,PKR 22lacs,Karachi,2009,"321,129 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2014 1.3 i-VTEC for Sale,PKR 28.5lacs,Karachi,2014,"85,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2016 GLi Automatic 1.3 VVTi for Sale,PKR 38.25lacs,Karachi,2016,"126,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2019 XLi Automatic for Sale8.1/10,PKR 43.7lacs,Lahore,2019,"71,361 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Yaris Sedan  2024 ATIV CVT 1.3 for Sale9.7/10,PKR 51.5lacs,Lahore,2024,"14,670 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 23lacs,Lahore,2010,"129,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Yaris Sedan  2025 ATIV CVT 1.3 for Sale,PKR 50.3lacs,Lahore,2025,1 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Suzuki Swift  2018 DLX 1.3 Navigation  for Sale,PKR 27.5lacs,Islamabad,2018,"75,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Yaris Sedan  2022 ATIV CVT 1.3 for Sale,PKR 43.75lacs,Karachi,2022,"42,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla 8th (E110) Generation 1999 XE Limited for Sale,PKR 15lacs,Karachi,1999,"88,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Volkswagen Beetle  1966 1200 for Sale,PKR 14lacs,Lahore,1966,"70,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City  2005 i-DSI Vario for Sale,PKR 18.75lacs,Lahore,2005,"290,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 35.5lacs,Lahore,2016,"125,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Belta  2007 G 1.3 for Sale,PKR 22.5lacs,Lahore,2007,"124,500 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 23.5lacs,Karachi,2010,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 36.9lacs,Karachi,2017,"64,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Suzuki Swift  2017 DLX 1.3 for Sale,PKR 24.5lacs,Karachi,2017,"118,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 37lacs,Lahore,2015,"103,569 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Yaris Sedan  2021 ATIV CVT 1.3 for Sale,PKR 42.5lacs,Karachi,2021,"50,500 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 39.5lacs,Karachi,2017,"115,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Daihatsu Terios  2009  for Sale,PKR 23.5lacs,Lahore,2009,"125,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 31.9lacs,Lahore,2016,"111,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City  2019 1.3 i-VTEC Prosmatec for Sale,PKR 37.5lacs,Karachi,2019,"45,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 38.5lacs,Islamabad,2015,183 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City  2005 i-DSI for Sale,PKR 17.5lacs,Lahore,2005,"287,677 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi for Sale7.2/10,PKR 30lacs,Lahore,2013,"210,734 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale8/10,PKR 26lacs,Karachi,2011,"119,543 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City  2006 i-DSI for Sale2.5/10,PKR 18lacs,Islamabad,2006,"397,661 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2015 Aspire 1.3 i-VTEC for Sale,PKR 30.5lacs,Lahore,2015,"132,800 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 38lacs,Lahore,2015,"75,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=30,Honda City 5th (GM2) Generation 2011 1.3 i-VTEC for Sale,PKR 27.85lacs,Islamabad,2011,"125,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Toyota Corolla 9th (E120) Generation 2006 XLi for Sale7.1/10,PKR 20.5lacs,Islamabad,2006,"197,589 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Toyota Corolla  2011 GLi 1.3 VVTi for Sale,PKR 27.3lacs,Karachi,2011,"96,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC Prosmatec for Sale,PKR 37.75lacs,Karachi,2019,"38,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 36.75lacs,Lahore,2018,"86,159 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Toyota Yaris Sedan  2020 GLI CVT 1.3 for Sale,PKR 42.45lacs,Lahore,2020,"80,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Suzuki Swift  2019 DLX 1.3 Navigation  for Sale8.1/10,PKR 26lacs,Karachi,2019,"92,045 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=31,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 36.5lacs,Islamabad,2015,"164,000 km",Petrol,1300 cc,Automatic
